MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20.0,RL,80,8800.0,Pave,NA,Reg,Lvl,AllPub,Inside,,,Norm,Norm,,,6.0,6.0,1964.0,1964.0,,CompShg,HdBoard,HdBoard,BrkFace,425,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,,,1251.0,GasA,TA,Y,SBrkr,1251.0,0.0,0.0,,1.0,0.0,1.0,0.0,3.0,1.0,TA,,Typ,2.0,Gd,Attchd,1964,RFn,,461.0,,TA,Y,0.0,116.0,,0.0,0.0,0.0,,MnPrv,Shed,700.0,3.0,2006.0,WD,Normal,160000
50.0,,60,10930.0,,Grvl,,Bnk,AllPub,,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5.0,,1945.0,1950.0,,,MetalSd,MetalSd,None,0,,,,TA,,No,BLQ,580.0,Unf,0.0,333.0,913.0,,TA,Y,,1048.0,510.0,0.0,1558.0,1.0,0.0,,1.0,3.0,1.0,TA,,Typ,1.0,TA,Attchd,1962,Unf,1.0,,TA,TA,Y,,0.0,,,0.0,0.0,,NA,NA,0.0,4.0,2008.0,,Normal,140000
,FV,NA,2117.0,,NA,Reg,Lvl,AllPub,Inside,,Somerst,Norm,Norm,Twnhs,2Story,,5.0,,2000.0,,CompShg,MetalSd,,,216,Gd,TA,PConc,Gd,TA,,GLQ,378.0,Unf,0.0,378.0,756.0,GasA,Ex,Y,,,804.0,,1573.0,0.0,,2.0,1.0,,1.0,Gd,5.0,Typ,0.0,NA,Detchd,2000,Unf,2.0,440.0,TA,TA,Y,,,0.0,0.0,0.0,0.0,NA,NA,,0.0,,2010.0,WD,,177500
20.0,,70,10171.0,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,,,Norm,1Fam,1Story,7.0,5.0,,2004.0,Gable,CompShg,VinylSd,VinylSd,,168,Gd,TA,PConc,Gd,,No,GLQ,2.0,,0.0,,1517.0,GasA,,Y,,1535.0,0.0,0.0,1535.0,,0.0,,0.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,,2004,,2.0,532.0,TA,TA,Y,0.0,0.0,,0.0,0.0,0.0,NA,,NA,0.0,3.0,2010.0,WD,Normal,214000
,RL,,,Pave,,Reg,Lvl,AllPub,,Gtl,,Norm,,,1Story,8.0,5.0,,,Gable,,CemntBd,CmentBd,None,0,Gd,,PConc,Gd,TA,Av,GLQ,,Unf,0.0,298.0,1494.0,GasA,,Y,SBrkr,,0.0,,,1.0,0.0,,,,,,6.0,Typ,0.0,NA,Attchd,2000,RFn,2.0,,,TA,Y,96.0,48.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8.0,,WD,Normal,251000
,RL,72,10665.0,Pave,NA,IR1,,AllPub,Inside,Gtl,CollgCr,Norm,,1Fam,1Story,7.0,5.0,,2003.0,Gable,CompShg,,VinylSd,,167,Gd,TA,,Gd,TA,Av,GLQ,1013.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,1479.0,0.0,0.0,,1.0,0.0,2.0,0.0,3.0,,,7.0,,0.0,NA,Attchd,,RFn,2.0,,TA,TA,,144.0,29.0,0.0,,0.0,,NA,NA,,0.0,,2007.0,WD,Normal,226000
70.0,RL,54,,Pave,NA,Reg,Lvl,,Inside,Gtl,,,Norm,1Fam,2Story,7.0,6.0,1920.0,1950.0,Gable,,Stucco,Stucco,None,,TA,TA,BrkTil,Fa,TA,No,LwQ,352.0,,0.0,441.0,793.0,,Gd,Y,SBrkr,901.0,,,1802.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,9.0,Typ,1.0,Gd,Detchd,1920,,1.0,216.0,,TA,Y,0.0,,40.0,0.0,0.0,,NA,,NA,,7.0,,,Normal,200100
60.0,RL,108,13418.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,,,Norm,,2Story,8.0,5.0,2004.0,2005.0,Gable,,VinylSd,VinylSd,Stone,132,Gd,,PConc,Ex,,Av,,0.0,Unf,0.0,,,GasA,Ex,Y,,1132.0,1320.0,0.0,2452.0,0.0,0.0,3.0,,4.0,,Gd,9.0,Typ,,,BuiltIn,2004,Fin,,691.0,,TA,,113.0,,0.0,,0.0,0.0,NA,NA,NA,0.0,9.0,2006.0,,Normal,309000
60.0,RL,80,10480.0,Pave,NA,Reg,Lvl,,,,NWAmes,Norm,,1Fam,2Story,7.0,6.0,,,Hip,CompShg,Plywood,Plywood,BrkFace,660,TA,TA,CBlock,TA,TA,No,,,Unf,0.0,400.0,803.0,GasA,TA,Y,SBrkr,1098.0,866.0,0.0,1964.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,Gd,Attchd,1976,RFn,2.0,,TA,TA,Y,0.0,69.0,,0.0,0.0,0.0,,NA,NA,0.0,9.0,2008.0,,Normal,205000
,RL,90,11248.0,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,,,2002.0,,Hip,CompShg,VinylSd,,Stone,215,Gd,TA,PConc,Gd,TA,Av,,1059.0,,0.0,567.0,1626.0,GasA,Ex,,SBrkr,1668.0,0.0,0.0,1668.0,,0.0,2.0,0.0,,1.0,,7.0,Typ,1.0,TA,Attchd,2002,Fin,3.0,702.0,,TA,Y,257.0,45.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,,2007.0,WD,Normal,285000
50.0,,60,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,,OldTown,Norm,Norm,1Fam,,5.0,6.0,1910.0,,Gable,,,,,,TA,TA,,TA,,No,Unf,0.0,,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1.0,2.0,,TA,5.0,Typ,,NA,Detchd,1966,Unf,,440.0,,TA,Y,74.0,0.0,128.0,0.0,0.0,0.0,NA,,NA,0.0,5.0,2009.0,,Normal,110000
20.0,,,7200.0,Pave,NA,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,1Story,4.0,5.0,1950.0,,Gable,,,Wd Sdng,None,,TA,TA,,NA,NA,NA,NA,,NA,0.0,0.0,,,TA,Y,FuseA,1040.0,0.0,0.0,1040.0,0.0,,,0.0,2.0,1.0,TA,4.0,Typ,,NA,Detchd,1950,,2.0,420.0,TA,,Y,0.0,29.0,0.0,,0.0,0.0,NA,NA,NA,,7.0,,WD,Normal,109900
70.0,RL,96,,,NA,Reg,Lvl,AllPub,,Gtl,Crawfor,Norm,Norm,1Fam,,5.0,5.0,1914.0,1950.0,,CompShg,,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,,0.0,Unf,0.0,,747.0,GasA,Gd,,,892.0,892.0,,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,9.0,Typ,0.0,NA,Detchd,1914,Unf,1.0,,Fa,,N,203.0,40.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,,WD,Normal,138887
60.0,,77,,Pave,,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,6.0,,1985.0,1985.0,Gable,CompShg,HdBoard,,BrkFace,336,Gd,TA,,Gd,TA,No,Unf,0.0,Unf,,741.0,741.0,,TA,Y,SBrkr,977.0,755.0,0.0,,0.0,,2.0,1.0,3.0,1.0,Gd,,Typ,1.0,TA,,1985,,2.0,,TA,,Y,192.0,46.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6.0,2010.0,WD,,178000
,RL,43,3182.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,,Norm,,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,,,,16.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,1504.0,0.0,0.0,,0.0,0.0,2.0,,1.0,1.0,,7.0,Typ,1.0,,Attchd,,Fin,2.0,457.0,TA,TA,Y,,0.0,,0.0,0.0,0.0,NA,NA,NA,,5.0,2009.0,WD,Normal,181000
,RL,,9764.0,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,7.0,1967.0,2003.0,,CompShg,VinylSd,VinylSd,None,,TA,TA,CBlock,TA,,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,Ex,Y,,,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,,0.0,,Attchd,1967,RFn,2.0,450.0,,TA,Y,,0.0,0.0,0.0,,0.0,NA,,NA,0.0,5.0,,WD,Normal,130000
20.0,RL,86,11210.0,,NA,IR1,Lvl,,Inside,Gtl,,Norm,Norm,,1Story,7.0,5.0,2005.0,2006.0,,CompShg,VinylSd,VinylSd,BrkFace,,Gd,TA,,,TA,Av,GLQ,20.0,Unf,0.0,,1614.0,GasA,,Y,SBrkr,1614.0,0.0,0.0,1614.0,0.0,0.0,,0.0,3.0,1.0,Gd,,Typ,,NA,Attchd,2005,RFn,,865.0,,TA,Y,144.0,,0.0,0.0,0.0,0.0,,NA,NA,,7.0,,New,Partial,221500
60.0,RL,68,,Pave,NA,,Lvl,AllPub,Inside,Gtl,,Norm,,1Fam,2Story,,5.0,2005.0,2006.0,Gable,,VinylSd,VinylSd,None,,TA,TA,PConc,,TA,No,Unf,0.0,Unf,0.0,750.0,,GasA,Ex,Y,SBrkr,750.0,750.0,0.0,,0.0,0.0,2.0,1.0,,1.0,Gd,6.0,Typ,0.0,NA,Attchd,2005,RFn,2.0,564.0,,TA,Y,,35.0,0.0,0.0,0.0,0.0,NA,,NA,0.0,8.0,2006.0,New,Partial,173900
,,70,9100.0,,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,,Norm,1Fam,1Story,6.0,6.0,,1959.0,,CompShg,Wd Sdng,,None,0,TA,TA,CBlock,TA,TA,,Rec,612.0,,0.0,252.0,,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,,,0.0,,,2008,,1.0,,,Ex,Y,0.0,0.0,0.0,0.0,0.0,,NA,NA,Shed,450.0,10.0,2009.0,WD,,127500
60.0,RL,NA,14364.0,Pave,,IR1,Low,AllPub,Inside,,,,Norm,1Fam,2Story,7.0,5.0,,1989.0,Gable,CompShg,Plywood,,,,,TA,CBlock,Gd,TA,Gd,GLQ,1065.0,Unf,0.0,92.0,1157.0,GasA,Ex,Y,SBrkr,1180.0,882.0,0.0,2062.0,1.0,0.0,,1.0,3.0,,TA,7.0,Typ,1.0,Gd,Attchd,,,2.0,454.0,TA,TA,Y,60.0,,0.0,0.0,154.0,0.0,NA,,NA,0.0,4.0,2007.0,WD,Normal,277000
75.0,RL,60,6204.0,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,,Norm,,,,4.0,5.0,1912.0,,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,,TA,PConc,,Fa,No,Unf,,Unf,0.0,795.0,795.0,GasA,TA,,SBrkr,,795.0,,,1.0,0.0,1.0,,5.0,1.0,,10.0,Typ,0.0,NA,,1997,Unf,1.0,440.0,TA,,Y,0.0,188.0,,0.0,0.0,0.0,NA,NA,NA,0.0,3.0,,,Normal,118500
,RL,,,Pave,NA,Reg,Lvl,,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6.0,5.0,1972.0,,,,VinylSd,VinylSd,None,288,TA,TA,CBlock,TA,TA,No,Rec,247.0,Unf,0.0,485.0,732.0,,,,SBrkr,1012.0,778.0,0.0,,1.0,0.0,1.0,2.0,4.0,1.0,,8.0,Min2,1.0,TA,Attchd,1972,,2.0,484.0,TA,TA,Y,148.0,,,,147.0,0.0,NA,NA,NA,0.0,11.0,,,Normal,165150
20.0,RL,,9170.0,Pave,NA,Reg,,AllPub,,,Edwards,Feedr,Norm,1Fam,1Story,,7.0,1965.0,1965.0,Hip,CompShg,MetalSd,MetalSd,,,TA,TA,CBlock,TA,TA,,ALQ,,GLQ,96.0,420.0,1214.0,GasA,Ex,Y,SBrkr,,0.0,0.0,,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,,NA,Detchd,,Unf,2.0,,Fa,Fa,Y,0.0,0.0,184.0,0.0,0.0,,NA,GdPrv,,400.0,,,,Normal,140000
,RL,24,2280.0,Pave,NA,Reg,Lvl,AllPub,FR2,,NPkVill,Norm,Norm,Twnhs,2Story,6.0,6.0,1976.0,1976.0,,CompShg,Plywood,Brk Cmn,None,0,TA,TA,CBlock,Gd,TA,No,,566.0,Unf,0.0,289.0,855.0,GasA,,Y,SBrkr,855.0,601.0,0.0,1456.0,0.0,0.0,,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,,1976,Unf,,,TA,TA,Y,87.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2009.0,WD,,148500
30.0,RM,51,,Pave,NA,Reg,,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,,7.0,1925.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,,,TA,,TA,,,Rec,,,0.0,279.0,768.0,GasA,TA,N,,1015.0,,,1015.0,0.0,0.0,1.0,0.0,3.0,,,6.0,Min1,,NA,Detchd,,,1.0,450.0,TA,TA,Y,,0.0,,0.0,,0.0,NA,MnPrv,Shed,620.0,7.0,2006.0,WD,Abnorml,88000
20.0,RL,48,10635.0,Pave,NA,,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,,1Story,8.0,,2003.0,2003.0,Hip,CompShg,VinylSd,,BrkFace,,Gd,TA,PConc,,TA,Av,BLQ,370.0,GLQ,,315.0,1657.0,GasA,,,SBrkr,1668.0,,0.0,1668.0,1.0,,,0.0,3.0,1.0,Gd,8.0,,1.0,TA,Attchd,2003,Fin,,,TA,TA,Y,0.0,262.0,0.0,,0.0,,NA,NA,NA,0.0,,2010.0,WD,Normal,232000
,,90,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,,Norm,1Fam,1Story,,5.0,2006.0,2006.0,Gable,CompShg,,,,0,TA,TA,PConc,Gd,,,Unf,,Unf,0.0,,1140.0,GasA,,Y,SBrkr,1140.0,0.0,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,NA,NA,NA,0.0,,NA,NA,Y,,56.0,,0.0,0.0,0.0,,NA,NA,,7.0,,WD,Abnorml,84500
80.0,RL,,10448.0,,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,1972.0,1972.0,Gable,CompShg,,HdBoard,,333,TA,TA,CBlock,,,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,TA,Y,SBrkr,1378.0,741.0,0.0,2119.0,0.0,0.0,2.0,1.0,,1.0,,7.0,,1.0,TA,Attchd,,RFn,2.0,583.0,TA,TA,,,104.0,0.0,0.0,0.0,0.0,NA,GdPrv,,0.0,,2009.0,COD,,158000
160.0,RL,36,2628.0,Pave,NA,Reg,Lvl,AllPub,,Gtl,NridgHt,Norm,Norm,,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,,TA,No,,,Unf,0.0,764.0,764.0,GasA,Ex,,SBrkr,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,,,6.0,Typ,0.0,,BuiltIn,,RFn,2.0,474.0,TA,TA,,0.0,27.0,0.0,0.0,0.0,0.0,NA,NA,NA,,6.0,2010.0,,,175500
,,74,8834.0,Pave,,Reg,Lvl,AllPub,,Gtl,NridgHt,,,,2Story,9.0,,2004.0,2005.0,,CompShg,VinylSd,VinylSd,Stone,216,Gd,TA,,Ex,TA,No,GLQ,1170.0,Unf,0.0,,1462.0,GasA,Ex,,,1462.0,762.0,0.0,2224.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,,Typ,,Gd,Attchd,2004,Fin,3.0,738.0,TA,TA,Y,184.0,,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6.0,2009.0,,Normal,350000
20.0,,,9000.0,,NA,Reg,Lvl,,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1954.0,,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,,LwQ,812.0,Unf,,,936.0,GasA,TA,Y,,1128.0,0.0,0.0,1128.0,0.0,,1.0,0.0,,1.0,TA,,,0.0,NA,Attchd,1954,Unf,1.0,286.0,TA,TA,Y,,0.0,0.0,0.0,,,NA,,NA,0.0,6.0,2006.0,WD,Family,118000
60.0,RL,59,7837.0,,NA,,,,,Gtl,Gilbert,Norm,Norm,1Fam,,6.0,7.0,1993.0,,Gable,CompShg,,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,,0.0,Unf,0.0,799.0,799.0,GasA,Gd,Y,SBrkr,,772.0,0.0,1571.0,0.0,0.0,,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,,RFn,,380.0,TA,TA,,,40.0,0.0,0.0,0.0,,NA,NA,,0.0,5.0,,WD,Normal,178000
60.0,,80,9364.0,Pave,NA,,Lvl,AllPub,,Gtl,,,,1Fam,,6.0,7.0,1969.0,1969.0,Gable,CompShg,HdBoard,HdBoard,Stone,143,TA,TA,CBlock,,TA,No,ALQ,,Unf,0.0,,663.0,GasA,TA,Y,SBrkr,,689.0,0.0,1352.0,0.0,0.0,,1.0,4.0,1.0,TA,7.0,Typ,0.0,NA,Attchd,1969,Fin,1.0,299.0,TA,TA,Y,,36.0,0.0,0.0,0.0,0.0,,MnPrv,NA,0.0,,2010.0,WD,Normal,158000
20.0,RL,,10402.0,Pave,NA,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,,,,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,,,,No,,0.0,Unf,0.0,,,GasA,Ex,,SBrkr,,0.0,0.0,1226.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,,,NA,,2009,RFn,3.0,740.0,TA,TA,,0.0,,0.0,0.0,0.0,0.0,NA,NA,NA,,,2010.0,WD,Normal,198900
,FV,34,3230.0,,Pave,Reg,Lvl,AllPub,,Gtl,Somerst,Norm,Norm,,2Story,6.0,5.0,1999.0,1999.0,Gable,CompShg,MetalSd,,BrkFace,894,TA,TA,,Gd,TA,No,GLQ,,Unf,0.0,,729.0,GasA,Gd,Y,SBrkr,742.0,729.0,0.0,1471.0,,0.0,2.0,,,,TA,6.0,Typ,0.0,NA,,1999,Unf,2.0,440.0,TA,TA,Y,0.0,24.0,0.0,0.0,,0.0,NA,NA,NA,0.0,3.0,2009.0,WD,Normal,172500
,RL,100,10175.0,Pave,NA,IR1,,AllPub,,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1964.0,1964.0,Gable,CompShg,HdBoard,Plywood,,272,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,935.0,1425.0,,Gd,Y,SBrkr,1425.0,,,1425.0,,,2.0,0.0,3.0,,TA,7.0,Typ,1.0,Gd,Attchd,1964,RFn,2.0,,TA,,,0.0,0.0,0.0,407.0,0.0,0.0,NA,NA,NA,0.0,,,WD,,180500
20.0,RL,47,12416.0,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6.0,5.0,1986.0,1986.0,Gable,CompShg,VinylSd,Plywood,,132,,TA,,Gd,Fa,No,ALQ,1398.0,LwQ,208.0,0.0,1606.0,GasA,TA,Y,,1651.0,0.0,0.0,,1.0,,,0.0,3.0,1.0,TA,7.0,Min2,,,Attchd,1986,Fin,2.0,616.0,,TA,,192.0,0.0,,0.0,,0.0,NA,NA,NA,0.0,,,,Normal,184000
20.0,RL,43,3182.0,Pave,NA,Reg,,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7.0,5.0,,2007.0,,CompShg,VinylSd,,BrkFace,16,Gd,TA,PConc,Gd,,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,,0.0,,,0.0,0.0,2.0,0.0,,1.0,Gd,,Typ,1.0,,,2007,Fin,2.0,,TA,TA,Y,100.0,16.0,,0.0,0.0,0.0,NA,NA,,0.0,3.0,,,Normal,159895
50.0,,NA,,Pave,Pave,Reg,Lvl,,Inside,,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1940.0,1982.0,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,,,Unf,0.0,,883.0,GasA,Gd,,SBrkr,988.0,517.0,0.0,,1.0,0.0,1.0,,3.0,1.0,TA,8.0,Typ,0.0,NA,Detchd,1940,Unf,,240.0,TA,,N,0.0,0.0,0.0,0.0,0.0,,NA,NA,NA,0.0,7.0,2008.0,WD,,145000
90.0,RL,NA,18890.0,,,IR1,Lvl,,Inside,,,Feedr,,Duplex,1.5Fin,5.0,5.0,,1977.0,,CompShg,Plywood,Plywood,None,,TA,TA,CBlock,Gd,TA,No,GLQ,498.0,Rec,,652.0,1361.0,GasA,Ex,Y,,1361.0,,,2620.0,0.0,0.0,2.0,2.0,4.0,2.0,TA,12.0,Typ,1.0,,BuiltIn,,RFn,2.0,600.0,TA,,N,,24.0,,0.0,0.0,,NA,NA,Gar2,8300.0,8.0,2007.0,WD,,190000
20.0,,NA,17600.0,Pave,NA,IR1,Lvl,AllPub,,Gtl,,,Norm,,,,5.0,1960.0,1960.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30,TA,TA,,TA,TA,No,BLQ,,,0.0,208.0,1478.0,GasA,Ex,Y,,,0.0,,1478.0,,,,,3.0,1.0,,6.0,Typ,2.0,,,1960,Unf,2.0,498.0,TA,TA,,0.0,40.0,0.0,0.0,,0.0,,,NA,0.0,12.0,,,Normal,157500
20.0,RL,,7100.0,,,IR1,,AllPub,Corner,Gtl,,Norm,,1Fam,1Story,,7.0,1957.0,1957.0,Gable,CompShg,WdShing,Wd Shng,None,,TA,TA,CBlock,TA,TA,No,GLQ,708.0,Unf,,108.0,,GasA,,Y,FuseA,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,,0.0,,Detchd,1957,Unf,1.0,308.0,TA,TA,,0.0,0.0,,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2006.0,WD,,129900
80.0,RL,82,9020.0,,NA,,,AllPub,,Gtl,,Feedr,Norm,1Fam,,6.0,,1964.0,1964.0,Gable,,Plywood,,BrkFace,259,TA,TA,CBlock,TA,TA,Gd,GLQ,624.0,,336.0,288.0,1248.0,GasA,TA,Y,SBrkr,,0.0,0.0,1350.0,,,1.0,1.0,3.0,1.0,,6.0,Typ,,NA,Attchd,1964,RFn,2.0,520.0,TA,TA,Y,176.0,0.0,,,,0.0,NA,,NA,0.0,6.0,2008.0,WD,,168500
,RL,75,10215.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,,1Story,4.0,5.0,1954.0,1954.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132,,,PConc,TA,TA,No,ALQ,,Unf,0.0,,,,Ex,,SBrkr,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,,,Typ,0.0,,,,Unf,1.0,248.0,TA,TA,Y,0.0,,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2.0,2007.0,WD,,111000
,RL,,15863.0,,NA,Reg,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,2.5Fin,7.0,3.0,1920.0,1970.0,Gable,CompShg,,Plywood,,0,TA,TA,,TA,TA,No,GLQ,523.0,Unf,0.0,301.0,824.0,GasA,Ex,Y,,1687.0,,397.0,3082.0,1.0,0.0,,1.0,5.0,1.0,TA,12.0,,,TA,Basment,,Fin,2.0,672.0,TA,TA,,136.0,63.0,0.0,0.0,0.0,,NA,NA,,,8.0,2009.0,WD,,197000
60.0,RL,,12376.0,,NA,Reg,Lvl,AllPub,,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1990.0,1990.0,Hip,CompShg,Plywood,,None,0,TA,TA,PConc,Gd,TA,,GLQ,,Unf,0.0,203.0,1673.0,,Gd,,SBrkr,1699.0,1523.0,0.0,,1.0,0.0,,0.0,,,Gd,11.0,,2.0,TA,Attchd,1990,Unf,,594.0,TA,TA,Y,367.0,0.0,,0.0,0.0,,NA,NA,NA,,5.0,,WD,Normal,320000
50.0,,52,6240.0,Pave,,,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,,5.0,7.0,1930.0,1992.0,Gable,CompShg,MetalSd,MetalSd,None,0,,TA,PConc,TA,TA,No,,0.0,,0.0,1078.0,,GasA,TA,Y,SBrkr,1128.0,445.0,0.0,1573.0,,0.0,,0.0,,,TA,8.0,,,,Detchd,1930,Unf,2.0,360.0,TA,TA,P,0.0,0.0,0.0,0.0,,0.0,NA,NA,NA,0.0,6.0,2008.0,WD,Normal,162900
20.0,RL,,8892.0,,NA,IR1,Lvl,,Inside,Gtl,NAmes,Norm,Norm,1Fam,,,5.0,1960.0,1960.0,Gable,CompShg,MetalSd,MetalSd,BrkCmn,,TA,TA,CBlock,TA,TA,No,,0.0,Unf,0.0,1065.0,1065.0,GasA,Gd,,SBrkr,1065.0,0.0,0.0,1065.0,0.0,0.0,,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Detchd,,,2.0,,TA,,Y,74.0,0.0,0.0,,0.0,0.0,NA,NA,NA,0.0,7.0,2007.0,,,126500
120.0,,43,3182.0,Pave,NA,,Lvl,,Inside,Gtl,Blmngtn,,Norm,TwnhsE,1Story,7.0,,2005.0,2006.0,,CompShg,VinylSd,,,,Gd,TA,PConc,Gd,,No,,16.0,,0.0,1129.0,1145.0,GasA,Ex,Y,,1145.0,0.0,0.0,1145.0,,0.0,2.0,0.0,2.0,,Gd,5.0,Typ,1.0,,,2005,Fin,2.0,397.0,TA,,Y,100.0,16.0,0.0,0.0,,0.0,NA,NA,,0.0,9.0,2009.0,WD,Normal,160200
,RL,,10237.0,Pave,NA,Reg,Lvl,AllPub,,,Gilbert,,Norm,,,6.0,,2005.0,,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,0.0,783.0,783.0,,,Y,,783.0,701.0,0.0,1484.0,0.0,0.0,2.0,1.0,3.0,1.0,,8.0,Typ,1.0,Gd,Attchd,2005,Fin,,393.0,TA,TA,Y,0.0,72.0,,0.0,0.0,0.0,NA,NA,NA,,,2007.0,New,Partial,178900
